road_id,group,n_slots,mean_dev,F_rate,S_rate,ctrl_dev,ctrl_F,ctrl_S,intersection_degree,road_length_m,work_density,education_density,retail_density,food_drink_density,recreation_density,medical_density,transport_density,tourism_density,finance_density,civic_density,population_density_500m,median_income_500m,ratio_学生_500m,ratio_雇员_500m,ratio_退休人士_500m,ratio_age_65plus_500m,ctrl_S,ctrl_F,n_slots,mean_dev
2369,Typhoon-Fast,33,0.07984078884078885,0.8181818181818182,0.030303030303030304,-0.005090136054421771,0.37142857142857144,0.2857142857142857,20.0,162.8221857764268,78.317197008721,5.291702500589257,6.3500430007071085,6.3500430007071085,35.983577004006946,1.0583405001178514,62.44208950695323,6.3500430007071085,1.0583405001178514,6.3500430007071085,3110.462729846365,32040.0,0.08608370193943518,0.41102415787682883,0.2871725076556652,0.30962912555290917,0.2857142857142857,0.37142857142857144,33,0.07984078884078885
2370,Typhoon-Slow,10,-0.11683333333333332,0.2,0.8,-0.006619047619047603,0.2857142857142857,0.35714285714285715,5.0,273.48650875196967,68.39764303999422,2.8499017933330926,4.749836322221821,5.699803586666185,29.448985197775293,0.0,56.04806860221749,5.699803586666185,0.9499672644443643,5.699803586666185,,,,,,,0.35714285714285715,0.2857142857142857,10,-0.11683333333333332
2371,Typhoon-Fast,27,0.10172839506172837,0.8148148148148148,0.037037037037037035,-0.045372916666666686,0.3,0.55,6.0,28.077834979180967,80.03317902338597,3.693839031848583,4.925118709131444,6.156398386414305,32.01327160935438,0.0,65.25782289599164,6.156398386414305,1.231279677282861,4.925118709131444,,,,,,,0.55,0.3,27,0.10172839506172837
2380,Typhoon-Fast,33,0.07915416065416069,0.8181818181818182,0.030303030303030304,-0.004310163850486427,0.3548387096774194,0.2903225806451613,23.5,397.0431638567074,63.42969888033488,8.571580929774983,5.14294855786499,5.14294855786499,34.28632371909993,0.8571580929774985,58.28675032246989,5.14294855786499,0.8571580929774985,6.000106650842489,6022.392761259904,34366.78622260177,0.11514375177910617,0.47210361514375176,0.2237403928266439,0.25633361799032167,0.2903225806451613,0.3548387096774194,33,0.07915416065416069
2383,Typhoon-Fast,13,0.18782051282051285,0.7692307692307693,0.0,-0.0675,0.375,0.5,8.5,23.761489442324077,77.98277843623008,3.71346563982048,4.95128751976064,6.1891093997008,32.183368878444156,0.0,65.60455963682848,6.1891093997008,1.23782187994016,4.95128751976064,,,,,,,0.5,0.375,13,0.18782051282051285
2388,Typhoon-Fast,60,0.04202314814814814,0.4166666666666667,0.0,-0.014409722222222227,0.2708333333333333,0.10416666666666667,1.0,161.9285653678328,0.0,1.1509372992106555,0.0,1.1509372992106555,3.4528118976319666,0.0,10.358435692895899,0.0,0.0,0.0,,,,,,,0.10416666666666667,0.2708333333333333,60,0.04202314814814814
2397,Other,60,0.01942824074074075,0.2,0.016666666666666666,-0.0042361111111111046,0.08333333333333333,0.08333333333333333,4.0,201.2996506177582,0.0,0.0,0.0,0.0,3.081272810331649,0.0,22.59600060909876,0.0,0.0,0.0,,,,,,,0.08333333333333333,0.08333333333333333,60,0.01942824074074075
2409,Typhoon-Slow,4,-0.19666666666666666,0.0,1.0,-4.761904761904819e-05,0.3333333333333333,0.4,13.0,153.91785353079513,10.71581968906109,13.930565595779418,32.14745906718328,46.07802466296269,30.004295129371055,12.858983626873309,111.44452476623535,0.0,8.572655751248874,12.858983626873309,51060.8808183761,26129.432738719832,0.1074501573976915,0.45315844700944385,0.21611752360965372,0.2182791185729276,0.4,0.3333333333333333,4,-0.19666666666666666
2410,Other,12,-0.0042499999999999856,0.4166666666666667,0.5,-0.005692640692640708,0.18181818181818182,0.18181818181818182,45.0,248.17780995069342,5.951807823765086,15.871487530040229,36.70281491321803,52.574302443258254,41.6626547663556,7.935743765020114,127.96386821094934,0.9919679706275143,6.9437757943926,10.911647676902657,52750.872742029955,26888.313964421377,0.11572454774530821,0.4505998721275716,0.22518710745044943,0.2297378615216819,0.18181818181818182,0.18181818181818182,12,-0.0042499999999999856
2411,Other,6,0.12437500000000001,0.6666666666666666,0.3333333333333333,-0.01016666666666668,0.6,0.3,53.0,112.5442645508815,10.037009947717262,11.152233275241404,53.53071972115874,82.52652623678638,39.032816463344915,34.57192315324835,166.1682758010969,3.345669982572421,14.497903257813824,25.65013653305523,34034.38550938172,27742.551936562028,0.12484435415164821,0.4450160560980405,0.2143652926141949,0.20918802018480898,0.3,0.6,6,0.12437500000000001
2412,Typhoon-Fast,11,0.0728160173160173,0.8181818181818182,0.09090909090909091,-0.010544444444444445,0.3333333333333333,0.3333333333333333,28.0,472.35968254005894,1.6479999398488911,14.007999488715575,25.54399906765781,28.01599897743115,31.31199885712893,1.6479999398488911,99.70399636085791,0.8239999699244456,2.471999909773337,9.0639996691689,43818.670400642164,26888.313964421377,0.11572454774530821,0.4505998721275716,0.22518710745044943,0.2297378615216819,0.3333333333333333,0.3333333333333333,11,0.0728160173160173
2423,Other,50,0.004199999999999999,0.04,0.0,0.0,0.0,0.0,14.0,3737.633063495981,2.148644061964309,3.867559311535756,6.445932185892926,7.735118623071512,22.775627056821673,2.5783728743571706,58.013389673036336,1.2891864371785853,0.8594576247857235,8.164847435464374,18069.237103495052,22571.925656392694,0.09439212328767123,0.4253472222222222,0.2733780441400304,0.2875523211567732,0.0,0.0,50,0.004199999999999999
2429,Typhoon-Fast,57,0.17524352548036756,0.6666666666666666,0.05263157894736842,0.018193630443630433,0.41025641025641024,0.20512820512820512,11.5,137.09241714062048,6.530559095247318,10.88426515874553,11.972691674620082,31.564368960362035,39.1833545714839,5.442132579372765,115.37321068270262,2.176853031749106,0.0,10.88426515874553,17580.26508440578,27982.423848439823,0.09955423476968796,0.44619861317483905,0.2241208519068846,0.2092620108964834,0.20512820512820512,0.41025641025641024,57,0.17524352548036756
2436,Other,57,0.0,0.0,0.0,0.0,0.0,0.0,8.5,246.59441984571643,2.9105588616355056,3.880745148847341,3.880745148847341,6.791304010482846,18.433539457024867,0.9701862872118352,44.62856921174442,0.9701862872118352,3.880745148847341,3.880745148847341,19679.258649804866,23732.93186748176,0.09707158351409978,0.4297968842437389,0.26365608361269965,0.28475645829225005,0.0,0.0,57,0.0
2438,Other,60,0.00837500000000001,0.11666666666666667,0.0,-0.0002517361111111019,0.10416666666666667,0.041666666666666664,16.0,71.99276382131565,2.3902870131367986,4.780574026273597,4.780574026273597,8.366004545978795,17.92715259852599,1.1951435065683993,47.80574026273597,1.1951435065683993,1.1951435065683993,4.780574026273597,24242.290887233412,23732.93186748176,0.09707158351409978,0.4297968842437389,0.26365608361269965,0.28475645829225005,0.041666666666666664,0.10416666666666667,60,0.00837500000000001
2440,Typhoon-Slow,6,-0.04800000000000001,0.3333333333333333,0.6666666666666666,-0.03438888888888888,0.2777777777777778,0.5555555555555556,10.5,370.6466992570204,3.657918152263182,10.059274918723752,6.401356766460569,17.375111223250116,21.033029375513298,6.401356766460569,109.73754456789547,1.828959076131591,5.486877228394773,12.802713532921137,8992.991777339033,17880.0,0.10565385397600163,0.4063453325198292,0.2614399023794997,0.30119991864958306,0.5555555555555556,0.2777777777777778,6,-0.04800000000000001
2443,Typhoon-Fast,15,0.11781111111111109,0.8666666666666667,0.0,-0.024312629399585922,0.2608695652173913,0.391304347826087,25.0,302.2809053725142,5.7435311176097965,10.529807048951294,8.615296676414696,24.888634842975787,23.931379656707485,1.9145103725365988,143.58827794024492,0.0,5.7435311176097965,6.700786303878096,23252.68572964326,54857.210077806594,0.20102095426289573,0.4326705364126631,0.14980857107570705,0.15573669260219836,0.391304347826087,0.2608695652173913,15,0.11781111111111109
2444,Typhoon-Fast,17,0.10767086834733895,0.9411764705882353,0.0,-0.018371858465608456,0.2916666666666667,0.375,9.5,17.316001489503122,6.239400001462159,12.478800002924318,7.48728000175459,26.20548000614107,22.461840005263774,2.4957600005848635,163.47228003830855,0.0,7.48728000175459,7.48728000175459,12271.651922875775,17880.0,0.10565385397600163,0.4063453325198292,0.2614399023794997,0.30119991864958306,0.375,0.2916666666666667,17,0.10767086834733895
2445,Other,32,0.035098338293650784,0.5,0.28125,0.00809882478632478,0.34615384615384615,0.34615384615384615,6.5,25.7332391724626,1.2347627730078772,12.347627730078772,13.582390503086648,9.878102184063017,34.57335764422056,1.2347627730078772,134.5891422578586,0.0,1.2347627730078772,7.408576638047263,65007.79047331872,37289.711669958975,0.14910347971432913,0.4113926454946057,0.22682722990426987,0.2339690016714785,0.34615384615384615,0.34615384615384615,32,0.035098338293650784
2446,Other,12,-0.008333333333333331,0.4166666666666667,0.3333333333333333,-0.004181159420289843,0.30434782608695654,0.30434782608695654,24.5,197.42272400836097,6.163313089808507,11.299407331315596,9.24496963471276,26.707690055836864,21.571595814329775,2.0544376966028355,134.56566912748573,0.0,6.163313089808507,7.190531938109925,24952.17304408974,54857.210077806594,0.20102095426289573,0.4326705364126631,0.14980857107570705,0.15573669260219836,0.30434782608695654,0.30434782608695654,12,-0.008333333333333331
2447,Other,14,0.03369047619047621,0.5,0.21428571428571427,-0.018588235294117645,0.35294117647058826,0.35294117647058826,14.0,320.54782481923854,4.629870975926105,7.407793561481767,6.481819366296546,16.667535513333977,24.07532907481574,6.481819366296546,59.262348491854134,1.8519483903704417,4.629870975926105,10.18571614703743,9106.030235451462,17880.0,0.10565385397600163,0.4063453325198292,0.2614399023794997,0.30119991864958306,0.35294117647058826,0.35294117647058826,14,0.03369047619047621
2448,Other,8,-0.0013541666666666424,0.5,0.5,-0.028059523809523788,0.2857142857142857,0.42857142857142855,15.0,52.234716692815674,4.788196870353682,9.576393740707363,13.167541393472625,31.12327965729893,21.546885916591567,2.394098435176841,112.52262645331152,1.1970492175884204,7.1822953055305225,8.379344523118943,18009.605478617785,19760.739780658027,0.09684280491857761,0.41621801262878033,0.269724160850781,0.2988368228647391,0.42857142857142855,0.2857142857142857,8,-0.0013541666666666424
2449,Other,8,0.024041666666666676,0.5,0.375,-0.014522222222222221,0.3333333333333333,0.4,14.5,52.17724453650892,7.187847720554529,9.583796960739372,11.979746200924215,29.949365502310535,21.563543161663585,2.395949240184843,130.57923359007393,1.1979746200924215,7.187847720554529,8.38582234064695,18023.52815929048,19760.739780658027,0.09684280491857761,0.41621801262878033,0.269724160850781,0.2988368228647391,0.4,0.3333333333333333,8,0.024041666666666676
2452,Typhoon-Fast,8,0.08312500000000003,0.625,0.0,0.0034875776397515707,0.391304347826087,0.21739130434782608,15.5,414.9579936617522,4.170269376307621,14.178915879445912,14.178915879445912,21.68540075679963,31.69404725993792,1.6681077505230486,142.62321266972066,0.0,2.5021616257845727,11.67675425366134,30807.44799053492,42971.2962612015,0.16896337006253892,0.41484148685599803,0.20478111378834232,0.20854427809513498,0.21739130434782608,0.391304347826087,8,0.08312500000000003
2467,Other,23,-0.002173136645962709,0.43478260869565216,0.391304347826087,0.059733418367346955,0.35714285714285715,0.21428571428571427,3.0,32.24395288911343,1.2252131307242562,11.026918176518306,13.477344437966819,9.80170504579405,31.855541398830663,1.2252131307242562,128.6473787260469,0.0,1.2252131307242562,7.351278784345538,46792.11467549007,21118.173653478567,0.10489382315205154,0.39655939881123825,0.284726768086722,0.30103951192689377,0.21428571428571427,0.35714285714285715,23,-0.002173136645962709
2468,Other,60,0.028894675925925928,0.5,0.2833333333333333,0.019759837962962965,0.5625,0.3333333333333333,3.5,48.1658524862556,1.2015066676620862,12.015066676620862,13.216573344282947,9.61205334129669,33.64218669453842,1.2015066676620862,130.9642267751674,0.0,1.2015066676620862,7.2090400059725175,63256.92303907352,37289.711669958975,0.14910347971432913,0.4113926454946057,0.22682722990426987,0.2339690016714785,0.3333333333333333,0.5625,60,0.028894675925925928
2469,Typhoon-Fast,16,0.13700744047619048,0.8125,0.0625,-0.003947454844006573,0.41379310344827586,0.3793103448275862,22.0,1.7171382404008952,1.2725005764857427,13.997506341343168,20.360009223771883,29.26751325917208,31.812514412143564,2.5450011529714853,166.69757551963227,0.0,2.5450011529714853,10.180004611885941,47002.35379365387,42971.2962612015,0.16896337006253892,0.41484148685599803,0.20478111378834232,0.20854427809513498,0.3793103448275862,0.41379310344827586,16,0.13700744047619048
2475,Other,4,0.05666666666666664,0.5,0.5,-0.0181666666666667,0.3,0.4,20.0,3677.594916920445,1.715955007566142,7.292808782156104,7.292808782156104,10.295730045396853,22.307415098359847,0.4289887518915355,94.80651416802935,0.0,0.857977503783071,4.7188762708068905,32658.484692750706,35756.457329007346,0.13672844776629142,0.424778993550421,0.22451365445493832,0.23238187812791447,0.4,0.3,4,0.05666666666666664
2483,Typhoon-Fast,32,0.09411706349206349,0.9375,0.03125,0.012828559027777764,0.4375,0.25,22.0,324.4542946143175,8.203149479638668,16.406298959277336,4.557305266465926,5.468766319759112,22.786526332329633,0.9114610532931853,65.62519583710935,0.9114610532931853,1.8229221065863705,6.380227373052297,,,,,,,0.25,0.4375,32,0.09411706349206349
2484,Other,3,0.25333333333333335,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,11.5,161.26306789485588,5.290342212342598,5.290342212342598,1.0580684424685196,0.0,28.56784794665003,0.0,59.251832778237095,1.0580684424685196,0.0,3.174205327405559,,,,,,,0.0,0.0,3,0.25333333333333335
2485,Other,24,0.04195419973544976,0.5,0.375,-0.0673111359126984,0.25,0.625,52.5,327.06083564434897,7.214504760071972,20.74170118520692,2.7054392850269897,12.62538333012595,43.287028560431835,2.7054392850269897,84.77043093084568,0.9018130950089965,0.9018130950089965,8.116317855080968,3207.7491789470005,21970.0,0.12679224065223502,0.4745572111329772,0.23643519820073094,0.2783244307000281,0.625,0.25,24,0.04195419973544976
2493,Other,60,0.0189212962962963,0.18333333333333332,0.016666666666666666,0.01158564814814815,0.1875,0.020833333333333332,40.5,13.052272776941928,16.307291686006767,20.07051284431602,6.272035263848756,11.28966347492776,18.816105791546267,1.2544070527697513,84.04527253557333,1.2544070527697513,2.5088141055395026,5.017628211079005,,,,,,,0.020833333333333332,0.1875,60,0.0189212962962963
2499,Typhoon-Slow,14,-0.0057619047619047615,0.2857142857142857,0.6428571428571429,0.020455026455026427,0.3888888888888889,0.3888888888888889,15.0,207.47357710500555,13.158281637400085,39.474844912200254,6.073053063415424,8.097404084553899,29.35308980650788,0.0,92.10797146180059,2.0243510211384748,2.0243510211384748,18.219159190246273,5065.938430399033,77810.0,0.16883116883116883,0.4753246753246753,0.12947052947052948,0.09010989010989011,0.3888888888888889,0.3888888888888889,14,-0.0057619047619047615
2501,Typhoon-Fast,21,0.16686507936507938,0.8095238095238095,0.09523809523809523,0.00641283524904215,0.41379310344827586,0.4482758620689655,18.0,24.013271939669437,7.438164335834102,47.108374126949315,2.4793881119447008,3.719082167917051,49.587762238894015,0.0,101.65491258973273,1.2396940559723504,0.0,23.554187063474657,,,,,,,0.4482758620689655,0.41379310344827586,21,0.16686507936507938
2503,Typhoon-Fast,27,0.04795149911816579,0.5555555555555556,0.07407407407407407,-0.013352240896358543,0.29411764705882354,0.29411764705882354,76.0,265.93934524289494,8.929472943195066,34.09435123765389,0.8117702675631878,7.30593240806869,63.31808086992865,1.6235405351263756,85.23587809413472,2.4353108026895636,0.0,11.36478374588463,,,,,,,0.29411764705882354,0.29411764705882354,27,0.04795149911816579
2504,Typhoon-Fast,27,0.11196274250440916,0.9259259259259259,0.037037037037037035,-0.010973366910866913,0.3076923076923077,0.3076923076923077,25.5,117.73983442797243,8.874217418423827,19.96698919145361,5.546385886514892,6.65566306381787,22.185543546059566,1.1092771773029784,74.32157087929954,1.1092771773029784,2.2185543546059567,7.764940241120848,,,,,,,0.3076923076923077,0.3076923076923077,27,0.11196274250440916
2505,Typhoon-Fast,10,0.06515476190476192,0.6,0.1,-0.11115476190476192,0.19230769230769232,0.5384615384615384,33.5,283.69744823428965,12.174282048230813,38.395812613651024,5.6188994068757605,15.920214986147988,36.522846144692444,0.9364832344792934,103.01315579272227,1.8729664689585868,1.8729664689585868,17.793181455106573,,,,,,,0.5384615384615384,0.19230769230769232,10,0.06515476190476192
2507,Typhoon-Fast,5,0.06532142857142857,0.8,0.0,-0.020308982683982686,0.3181818181818182,0.4090909090909091,35.0,6.042993400199917,1.265534249349889,40.497095979196445,1.265534249349889,10.124273994799111,73.40098646229356,0.0,96.18060295059155,2.531068498699778,0.0,20.248547989598222,,,,,,,0.4090909090909091,0.3181818181818182,5,0.06532142857142857
2508,Other,23,0.01816954221302046,0.5217391304347826,0.43478260869565216,-0.01755723180076629,0.3448275862068966,0.5172413793103449,106.0,134.01389736014946,4.356581774548472,44.65496318912184,1.089145443637118,1.089145443637118,65.34872661822708,0.0,94.75565359642927,1.089145443637118,0.0,18.515472541831006,,,,,,,0.5172413793103449,0.3448275862068966,23,0.01816954221302046
2510,Typhoon-Fast,21,0.1253603552532124,0.7619047619047619,0.19047619047619047,-0.005648467432950201,0.5172413793103449,0.4482758620689655,27.0,16.63386797095108,17.48690276365252,38.72099897665915,3.7471934493541115,14.988773797416446,34.97380552730504,0.0,109.91767451438727,1.2490644831180373,0.0,19.985031729888597,6251.567738005776,77810.0,0.16883116883116883,0.4753246753246753,0.12947052947052948,0.09010989010989011,0.4482758620689655,0.5172413793103449,21,0.1253603552532124
2518,Other,33,0.007575757575757576,0.030303030303030304,0.0,0.0,0.0,0.0,3.0,69.726276364917,14.99269229432072,29.98538458864144,0.0,0.0,22.48903844148108,0.0,29.98538458864144,0.0,0.0,14.99269229432072,37519.2124665376,77810.0,0.16883116883116883,0.4753246753246753,0.12947052947052948,0.09010989010989011,0.0,0.0,33,0.007575757575757576
2519,Typhoon-Slow,12,-0.12241666666666669,0.25,0.75,-0.018523809523809536,0.3333333333333333,0.4,42.5,247.25391572286986,100.8715085762633,11.639020220338073,147.4275894576156,154.21701791947947,35.886979012709055,23.278040440676147,336.5616680381093,23.278040440676147,32.0073056059297,9.699183516948395,,,,,,,0.4,0.3333333333333333,12,-0.12241666666666669
2521,Typhoon-Fast,44,0.1636544913419913,0.8636363636363636,0.06818181818181818,0.011316005291005286,0.5,0.4,11.0,30.004424405428473,28.2697044357659,25.81146926743843,25.81146926743843,34.41529235658457,71.28881988149662,1.2291175841637347,109.3914649905724,2.4582351683274695,3.6873527524912046,14.749411009964819,5771.936175232899,14620.0,0.11669505962521294,0.3922487223168654,0.27022998296422485,0.31303236797274275,0.4,0.5,44,0.1636544913419913
2523,Typhoon-Fast,9,0.17203703703703707,0.8888888888888888,0.1111111111111111,-0.08713888888888886,0.0,0.8333333333333334,67.5,318.2830697599966,87.99310083915759,9.978599064234366,195.94339980678393,195.03625443730806,36.285814779034055,21.771488867420434,332.9223505976375,29.028651823227246,31.7500879316548,9.978599064234366,,,,,,,0.8333333333333334,0.0,9,0.17203703703703707
2524,Typhoon-Fast,35,0.05412585034013605,0.6,0.08571428571428572,-0.021203933747412005,0.30434782608695654,0.43478260869565216,52.0,64.2144931078193,7.072641451980798,18.860377205282127,5.893867876650664,8.25141502731093,41.257075136554654,7.072641451980798,108.44716893037223,3.536320725990399,4.715094301320532,9.430188602641064,,,,,,,0.43478260869565216,0.30434782608695654,35,0.05412585034013605
2525,Typhoon-Fast,41,0.05031949283778552,0.5853658536585366,0.1951219512195122,-0.04242040149393089,0.17647058823529413,0.5294117647058824,30.0,27.31449866040463,8.62896241380603,19.723342660128072,6.163544581290022,6.163544581290022,43.14481206903016,7.3962534975480265,102.31484004941437,3.6981267487740133,3.6981267487740133,9.861671330064036,,,,,,,0.5294117647058824,0.17647058823529413,41,0.05031949283778552
2526,Typhoon-Fast,32,0.08323958333333334,0.6875,0.15625,-0.027329365079365068,0.23333333333333334,0.4666666666666667,55.0,291.1770477467457,12.091837041447096,17.67268490673037,35.34536981346074,39.99607636786347,42.78650030050511,9.301413108805459,146.0321858082457,8.371271797924914,6.510989176163822,12.091837041447096,,,,,,,0.4666666666666667,0.23333333333333334,32,0.08323958333333334
2527,Other,23,0.039768115942029024,0.4782608695652174,0.21739130434782608,0.015251700680272148,0.35714285714285715,0.35714285714285715,57.5,132.72800653322255,11.997357708065278,32.72006647654167,1.090668882551389,2.181337765102778,63.25879518798056,4.362675530205556,104.70421272493334,0.0,0.0,8.725351060411112,,,,,,,0.35714285714285715,0.35714285714285715,23,0.039768115942029024
2528,Typhoon-Fast,16,0.09235466269841267,0.75,0.1875,0.05375136408730157,0.5625,0.25,24.0,7.975470879292796,111.0953174086015,10.099574309872864,255.01425132428983,257.53914490175805,42.923190816959675,27.773829352150376,364.8471219441572,35.34851008455502,41.660744028225565,8.837127521138756,,,,,,,0.25,0.5625,16,0.09235466269841267
2531,Typhoon-Slow,3,-0.020000000000000018,0.3333333333333333,0.3333333333333333,0.0575166666666667,0.5,0.2,16.0,242.75818859397614,12.659604447944997,20.45013026206499,4.869078633824999,6.8167100873549975,46.743154884719985,5.842894360589998,98.35538840326497,2.921447180294999,2.921447180294999,13.633420174709995,3105.498352653584,72040.0,0.13515208529319536,0.4368140482910003,0.0674192536845406,0.058011915961116337,0.2,0.5,3,-0.020000000000000018
2532,Other,36,0.08850903880070549,0.5555555555555556,0.2222222222222222,-0.04877658730158729,0.2,0.55,61.5,52.90657022614068,68.09657992168474,10.7520915665818,234.156660783337,244.90875234991879,27.477567336820158,28.67224417755147,382.2965890340196,32.256274699745404,41.81368942559589,13.141445248044423,,,,,,,0.55,0.2,36,0.08850903880070549
2533,Typhoon-Fast,33,0.09515776815776816,0.6363636363636364,0.09090909090909091,-0.043617679255610296,0.2413793103448276,0.5517241379310345,50.0,22.140532651488,66.97445225527373,13.64294397792613,235.65085052781498,250.53406214009803,29.7664232245661,27.28588795585226,391.924572456787,28.526155590209182,45.88990247120607,12.40267634356921,,,,,,,0.5517241379310345,0.2413793103448276,33,0.09515776815776816
2534,Typhoon-Fast,16,0.06374925595238096,0.5625,0.125,-0.013693168934240371,0.25,0.2857142857142857,9.0,49.83525019055287,6.011612788663536,15.630193250525192,9.618580461861658,8.41625790412895,40.878966962912045,6.011612788663536,119.02993321553801,3.6069676731981213,6.011612788663536,10.820903019594365,,,,,,,0.2857142857142857,0.25,16,0.06374925595238096
2535,Other,3,-0.00666666666666671,0.0,0.0,0.01865410052910052,0.3333333333333333,0.0,11.5,42.98930205028938,6.069660193253187,15.781116502458286,12.139320386506373,13.353252425157011,41.27368931412167,7.283592231903824,128.67679609696756,3.641796115951912,7.283592231903824,10.925388347855737,,,,,,,0.0,0.3333333333333333,3,-0.00666666666666671
2536,Typhoon-Fast,20,0.08652718253968254,0.85,0.0,-0.02208717757936507,0.34375,0.34375,58.0,135.27218419061703,61.99705608966008,9.789008856262116,206.65685363220024,217.53353013915816,27.19169126739477,25.01635596600319,358.93032472961096,26.104023616698978,39.156035425048465,11.964344157653699,,,,,,,0.34375,0.34375,20,0.08652718253968254
2537,Typhoon-Fast,31,0.14219834869431644,0.7419354838709677,0.12903225806451613,-0.031636981074481076,0.15384615384615385,0.46153846153846156,71.0,402.3077485752567,46.356995519882695,15.17138035196161,160.14234815959477,159.2994936955969,37.08559641590616,21.914216063944547,282.35624543928554,21.914216063944547,28.657051775927485,10.957108031972274,,,,,,,0.46153846153846156,0.15384615384615385,31,0.14219834869431644
2539,Typhoon-Fast,28,0.14261139455782315,0.8571428571428571,0.03571428571428571,-0.08329506802721089,0.21428571428571427,0.5714285714285714,53.5,197.97704812108825,109.39813586996179,9.201712362893982,222.8859216789876,223.90833416375358,33.73961199727793,27.605137088681946,359.8891946376313,32.71719951251194,37.82926193634193,11.246537332425978,,,,,,,0.5714285714285714,0.21428571428571427,28,0.14261139455782315
2540,Typhoon-Fast,19,0.11264661654135337,0.8421052631578947,0.0,-0.11675396825396825,0.1111111111111111,0.7777777777777778,14.5,358.34437706828237,14.339371138662175,37.64084923898821,10.754528353996632,1.7924213923327719,55.56506316231593,1.7924213923327719,87.82864822430582,2.688632088499158,0.0,9.858317657830245,,,,,,,0.7777777777777778,0.1111111111111111,19,0.11264661654135337
2541,Other,24,0.1341203703703704,0.75,0.20833333333333334,-0.016244189342403622,0.32142857142857145,0.42857142857142855,72.0,677.1610882581268,18.534841544245324,17.848365931495497,40.50206115223978,36.383207475740825,37.75615870124048,8.237707352997923,112.58200049097161,7.551231740248095,4.118853676498961,10.98360980399723,,,,,,,0.42857142857142855,0.32142857142857145,24,0.1341203703703704
2542,Typhoon-Fast,12,0.07006944444444445,0.4166666666666667,0.16666666666666666,-0.015730158730158723,0.2222222222222222,0.4444444444444444,47.0,235.07599267217515,12.755651682157913,16.680467584360347,36.30454709537252,42.19177094867617,43.17297492422678,8.830835779955478,148.1618003081419,8.830835779955478,6.86842782885426,11.774447706607303,,,,,,,0.4444444444444444,0.2222222222222222,12,0.07006944444444445
2543,Typhoon-Fast,25,0.08632,0.72,0.16,0.010470588235294127,0.35294117647058826,0.35294117647058826,63.0,374.4705575091506,61.28053521743044,12.946591947344459,151.0435727190187,164.8532707961861,43.155306491148195,20.714547115751134,313.30752512573594,19.85144098592817,28.48250228415781,12.083485817521495,,,,,,,0.35294117647058826,0.35294117647058826,25,0.08632
2544,Other,4,0.1425,0.5,0.25,0.0010277777777777757,0.16666666666666666,0.16666666666666666,42.0,1238.3673781967486,35.60417784482878,17.80208892241439,94.94447425287676,96.42798166307796,47.47223712643838,15.32957657207906,204.7240226077655,12.857064221743729,16.81308398228026,13.84606916187786,,,,,,,0.16666666666666666,0.16666666666666666,4,0.1425
2545,Other,24,0.02240972222222223,0.5,0.2916666666666667,0.009224358974359,0.3076923076923077,0.3076923076923077,32.0,254.33419039605147,63.56144790098765,13.482731372936774,210.90844076236812,205.13012731682377,36.5959851551141,23.113253782177328,361.1445903465208,27.928514986797605,38.522089636962214,14.44578361386083,,,,,,,0.3076923076923077,0.3076923076923077,24,0.02240972222222223
2546,Other,25,0.048614047619047626,0.64,0.24,-0.009271258503401351,0.3333333333333333,0.3333333333333333,86.5,250.37423282056793,17.400004971361756,28.033341342749495,0.9666669428534308,1.9333338857068616,55.10001574264555,4.833334714267154,102.46669594246367,0.0,0.0,11.60000331424117,,,,,,,0.3333333333333333,0.3333333333333333,25,0.048614047619047626
2547,Typhoon-Fast,5,0.19166666666666665,1.0,0.0,-0.008645833333333366,0.375,0.375,48.5,833.8740314075103,19.779836960082367,20.397956865084943,22.870436485095237,28.433515630118404,50.68583221021107,8.653678670036037,129.80518005054054,5.563079145023166,4.326839335018018,14.834877720061776,,,,,,,0.375,0.375,5,0.19166666666666665
2553,Typhoon-Slow,44,-0.003094336219336209,0.3409090909090909,0.3409090909090909,-0.024291726791726784,0.42424242424242425,0.45454545454545453,3.0,11.755591205074282,100.52027639803346,11.308531094778763,228.6836288055261,203.55355970601775,40.20811055921338,30.156082919410036,397.0550917722321,31.412586374385455,40.20811055921338,12.565034549754182,,,,,,,0.45454545454545453,0.42424242424242425,44,-0.003094336219336209
2555,Typhoon-Fast,60,0.0436736111111111,0.5166666666666667,0.08333333333333333,-0.02034432870370371,0.3125,0.22916666666666666,8.0,27.624097964801305,13.572017926435851,61.690990574708415,2.4676396229883366,4.935279245976673,64.15863019769675,0.0,64.15863019769675,1.2338198114941683,0.0,23.442576418389198,,,,,,,0.22916666666666666,0.3125,60,0.0436736111111111
2558,Typhoon-Fast,60,0.14375462962962965,0.75,0.11666666666666667,-0.02394097222222222,0.4583333333333333,0.3958333333333333,8.0,47.89301843653309,70.91089263172262,12.018795361308918,235.56838908165477,259.60597980427264,26.441349794879617,28.845108867141402,377.39017434510004,31.248867939403187,43.2676633007121,12.018795361308918,,,,,,,0.3958333333333333,0.4583333333333333,60,0.14375462962962965
