estate,total_pop,working_pop,median_income,ratio_age_65plus,ratio_age_0_14,n_roads,tot_length_km,bl_acc,typh_acc,dev_acc,n_worse_10,n_better_10,d_fire_m,t_fire_bl,t_fire_typh,d_t_fire,d_hosp_m,t_hosp_bl,t_hosp_typh,d_t_hosp,d_pol_m,lat,lon
日出康城－晋海,5085.0,3146.0,55070.0,0.054277286135693215,0.13903638151425762,60.0,56.395607114868184,0.9747856314650745,0.974134252330904,-0.0006513791341703972,0.0,4.0,332.18603788565736,0.4089342647199977,0.4092077088029344,0.0002734440829366691,1392.4782312135314,1.7141962535340336,1.7153424935607582,0.0011462400267245876,1596.3581091058259,22.2919168,114.2723578
旭埔苑,3015.0,1467.0,26240.0,0.32338308457711445,0.06865671641791045,75.0,78.36699493556506,0.9529639569837013,0.9628306223542764,0.009866665370574951,1.0,7.0,1026.80502043525,1.2929828200662725,1.279732899966824,-0.013249920099448476,199.11502636185008,0.25073144674904707,0.24816206099674937,-0.0025693857522977037,1193.4869004534667,22.4998838,114.1285758
时代广场,2834.0,1630.0,30480.0,0.17854622441778406,0.06739590684544813,241.0,157.60061520350342,0.9163610428944788,0.9384249939621765,0.02206395106769761,0.0,74.0,173.32251064073495,0.22697059677692139,0.2216341360333215,-0.005336460743599891,552.3812865471136,0.7233584938997303,0.7063511182261338,-0.017007375673596448,1354.7419277960173,22.2783587,114.1821064
昌盛苑,3853.0,2061.0,33260.0,0.11160134959771606,0.0716324941603945,87.0,100.30152751120488,0.9660828523240855,0.9669179055517921,0.0008350532277065058,2.0,4.0,1140.8332226287705,1.4170625882253784,1.4158387793773204,-0.0012238088480580611,1955.155859504252,2.4285567493108164,2.426459390123923,-0.002097359186893577,923.0586956219298,22.4838141,114.1384342
明华大厦,5299.0,2263.0,15850.0,0.36818267597659937,0.07888280807699566,131.0,107.0554591544289,0.9419245012735261,0.9531799172211819,0.01125541594765588,4.0,17.0,512.5299808181927,0.6529567668643014,0.6452464701258643,-0.007710296738437039,1038.4617942369393,1.3229873003616195,1.307365095057035,-0.015622205304584469,1063.57208876482,22.2777882,114.2310481
明德邨,4212.0,2023.0,22300.0,0.24287749287749288,0.06742640075973409,80.0,87.32851791006486,0.9798267454530861,0.9756587207704236,-0.004168024682662314,1.0,6.0,2031.9459276992268,2.488537003663388,2.4991680608498577,0.010631057186469839,205.53874684421996,0.2517246006578551,0.2527999708938192,0.0010753702359641015,1197.9190645847373,22.3165085,114.2689681
明雅苑,4258.0,2192.0,31280.0,0.1895255988727102,0.13198684828558008,92.0,85.13583410808421,0.9697379208854635,0.9727469560784002,0.0030090351929367228,2.0,15.0,1098.7486038296545,1.3596439782324594,1.3554381397512376,-0.004205838481221802,701.5556938424554,0.868138508848083,0.865453062947539,-0.0026854459005439812,192.39893199303768,22.4520777,114.1752497
星河明居,4964.0,2693.0,71350.0,0.09427880741337631,0.1571313456889605,243.0,131.71891845958984,0.9165210132941055,0.9278825997236554,0.011361586429549894,8.0,42.0,575.0720912003536,0.7529412849577297,0.743721791577887,-0.009219493379842736,748.6489352182782,0.9802052645067396,0.9682030059939605,-0.01200225851277914,587.953774597693,22.3408772,114.2020247
映湾园,13863.0,7394.0,55140.0,0.14304263146505086,0.16367308663348482,74.0,132.35616501236223,0.997168111451654,0.9978921464659242,0.0007240350142701297,1.0,5.0,1096.2165014451189,1.3191956166940868,1.3182384553209454,-0.0009571613731413908,1504.5782163738306,1.810621337479596,1.8093076150993141,-0.0013137223802819342,1114.8372968528317,22.2923582,113.9490026
显径邨,15216.0,7047.0,23850.0,0.303562039957939,0.07820715036803365,139.0,104.51737807672266,0.9574046612860037,0.9631637894486236,0.005759128162620003,2.0,15.0,326.8134719078128,0.4096242499619723,0.40717494842064406,-0.0024493015413282193,538.9190444517878,0.6754749370798783,0.671436011638643,-0.004038925441235297,262.315312052469,22.3648669,114.173423
晓丽苑,13786.0,7077.0,32230.0,0.20361236036558827,0.09313796605251705,242.0,195.34710598564362,0.9420498896055194,0.9510497898199898,0.008999900214470238,9.0,42.0,995.6162965221279,1.2682338472825967,1.256232395627455,-0.01200145165514166,343.40835383801635,0.43743970372756064,0.4333001584318925,-0.004139545295668123,470.10839864203416,22.3203042,114.2293936
晓峯湾畔,3066.0,1519.0,44150.0,0.13633398564905413,0.14774951076320939,78.0,83.77105504020412,0.9813409226104446,0.9810437530353575,-0.0002971695750872514,3.0,3.0,1442.53620145827,1.7639572567148338,1.7644915799056475,0.0005343231908137014,1196.836707201664,1.463511829122116,1.463955143894826,0.0004433147727098685,913.6784152231457,22.4105359,114.2225891
景峰花园,4075.0,1874.0,32200.0,0.19337423312883437,0.10306748466257669,68.0,74.38470594443349,0.9769660791329724,0.9819600151345488,0.004993936001576638,4.0,9.0,852.737900603053,1.047411473724654,1.0420846724430552,-0.005326801281598792,697.9503798596709,0.8572871399740887,0.8529272505223594,-0.004359889451729271,1202.5761513794055,22.4030852,113.9802748
景新台,3330.0,1746.0,32200.0,0.13243243243243244,0.15675675675675677,68.0,74.38470594443349,0.9769660791329724,0.9819600151345488,0.004993936001576638,4.0,9.0,925.3659725057508,1.1366199817217624,1.1308394943706013,-0.005780487351161101,777.3434142107498,0.9548049998631907,0.9499491656236992,-0.00485583423949143,1229.3185383741431,22.4024632,113.980674
景林邨,13144.0,6576.0,18420.0,0.2681071211199026,0.07235240413877055,101.0,103.88967238638226,0.9747306739493651,0.9726652719536901,-0.002065401995675074,4.0,10.0,1104.430110729503,1.3596741831315864,1.3625613775779009,0.002887194446314467,794.1507732507278,0.9776864044296798,0.9797624685280694,0.002076064098389563,301.86353691627284,22.3205623,114.2609174
景田苑,3541.0,1641.0,28270.0,0.2671561705732844,0.12792996328720702,136.0,109.53737766549838,0.9552982941123039,0.9612718856637467,0.005973591551442864,3.0,13.0,397.78967398841297,0.4996843517130567,0.496579184209151,-0.0031051675039057147,877.6534846320084,1.1024663061259468,1.0956152960108667,-0.006851010115080047,456.5697265109741,22.3670197,114.1798534
景盛苑,6870.0,3377.0,28120.0,0.1781659388646288,0.09475982532751091,88.0,102.39643026930824,0.9642395135786713,0.965496308554909,0.0012567949762377552,2.0,4.0,742.7915373186999,0.9244070920453059,0.9232037832610186,-0.0012033087842873158,1847.9987159941109,2.299841925127663,2.29684820080989,-0.0029937243177733386,838.4095074627085,22.4873546,114.1411438
曼克顿山,3140.0,1778.0,60140.0,0.1089171974522293,0.15796178343949044,201.0,218.9791167301435,0.9578951115438249,0.9670520184583213,0.009156906914496579,0.0,30.0,158.36278386065658,0.19838846481480715,0.19650994673041797,-0.0018785180843891858,1046.1427183775147,1.3105519037776014,1.2981424350412258,-0.012409468736375606,415.6943442667954,22.3349473,114.1424303
朗善邨,3086.0,1126.0,16370.0,0.10920285158781594,0.2135450421257291,109.0,85.6484240220217,0.9188852619091945,0.9415967355884755,0.02271147367928099,5.0,17.0,1278.0225053123797,1.6690081666870946,1.6287514053629077,-0.040256761324186874,528.0227316353604,0.6895608235634629,0.6729284990207942,-0.01663232454266872,2103.132247663635,22.4419401,114.0452182
朗屏邨,21864.0,10540.0,21290.0,0.2204537138675448,0.0688346139773143,105.0,85.02822026511325,0.9558605129888339,0.9680202427995328,0.01215972981069883,3.0,11.0,1404.0296115213573,1.762637446500848,1.7404961790396578,-0.022141267461190273,1926.301022496606,2.4183039215293225,2.387926537890208,-0.030377383639114353,724.157173510385,22.4503749,114.0237228
朗晴居,3165.0,1649.0,56290.0,0.08278041074249605,0.14123222748815165,99.0,73.97087800239109,0.9387034365145439,0.953998685930924,0.015295249416380134,3.0,15.0,181.37725716680436,0.2318652517224411,0.22814780754941708,-0.003717444173024026,1061.4978208827163,1.356975308185658,1.3352192239303473,-0.021756084255310615,1203.7876443668954,22.4394407,114.0335285
李郑屋邨,11259.0,5388.0,19070.0,0.28812505551114664,0.06270539124256151,290.0,205.31179225755304,0.925240075392443,0.9394856366609603,0.014245561268517164,0.0,54.0,569.8810263914904,0.7391132851435652,0.7279059998195347,-0.01120728532403048,577.317345093332,0.7487578981251473,0.7374043700915119,-0.011353528033635318,928.8890882916407,22.3387835,114.1594995
杏花邨,17963.0,9348.0,52240.0,0.20453153704837723,0.10527194789289095,132.0,118.1733907761834,0.9513912746783285,0.9602929581023766,0.008901683424048155,4.0,13.0,912.4913822762727,1.1509351492652171,1.1402662588459704,-0.01066889041924668,789.9505532040508,0.9963730896789713,0.9871369521630932,-0.009236137515878151,1018.5016895278925,22.2766433,114.239773
柏慧豪园,4369.0,2293.0,37040.0,0.15335317006179905,0.1398489356832227,90.0,85.75776817048366,0.9707857393326139,0.97857312393949,0.007787384606876069,0.0,7.0,1010.3720837362503,1.2489331593571005,1.2389942773029519,-0.009938882054148612,566.7359976790801,0.700549224880902,0.6949743259625317,-0.0055748989183702635,1059.650015746922,22.4593522,114.0010627
柏景湾,4651.0,2468.0,66750.0,0.11201892066222317,0.16125564394753816,361.0,192.29290109171123,0.8885112827562526,0.909972153174861,0.02146087041860848,1.0,80.0,888.8773569871834,1.2004944102406379,1.172181835084849,-0.02831257515578889,935.9957616025952,1.2641312898569492,1.2343178964370793,-0.029813393419869882,695.3311133637881,22.3159569,114.1630417
柴湾邨,3578.0,1480.0,15700.0,0.2674678591391839,0.0830072666294019,76.0,63.736986932978986,0.9483827462604967,0.9554699055559799,0.007087159295483465,4.0,10.0,325.5077208213309,0.411868801415654,0.4088137812758266,-0.0030550201398273913,859.1691583598653,1.0871169831980978,1.0790533370403816,-0.008063646157716153,821.4816566817351,22.2642541,114.2422911
梨木树邨,9271.0,4593.0,16940.0,0.16815877467371373,0.06860101391435659,117.0,103.45943836053152,0.9512119921304956,0.964798068538092,0.013586076407596542,0.0,27.0,424.8100881951216,0.5359185019233977,0.5283718142248947,-0.007546687698503085,1875.939150914871,2.366588099941675,2.3332623214190926,-0.03332577852258245,380.2474262797469,22.3783981,114.1351582
梨木树（１）邨,6579.0,3058.0,23020.0,0.24395804833561333,0.06703146374829001,117.0,103.45943836053152,0.9512119921304956,0.964798068538092,0.013586076407596542,0.0,27.0,424.8100881951216,0.5359185019233977,0.5283718142248947,-0.007546687698503085,1875.939150914871,2.366588099941675,2.3332623214190926,-0.03332577852258245,380.2474262797469,22.3783981,114.1351582
梨木树（２）邨,11895.0,5130.0,20140.0,0.24699453551912567,0.09281210592686003,117.0,103.45943836053152,0.9512119921304956,0.964798068538092,0.013586076407596542,0.0,27.0,424.8100881951216,0.5359185019233977,0.5283718142248947,-0.007546687698503085,1875.939150914871,2.366588099941675,2.3332623214190926,-0.03332577852258245,380.2474262797469,22.3783981,114.1351582
横头磡邨,16794.0,7678.0,21350.0,0.24860069072287722,0.07687269262831964,301.0,147.63797474671878,0.9048632262961173,0.9212739888635227,0.016410762567405493,5.0,58.0,827.3666228341883,1.0972265404850459,1.0776815142971599,-0.019545026187886005,562.6699877544073,0.7461945249660613,0.7329024736042052,-0.013292051361856072,936.9977428071398,22.340466,114.1875185
欣安邨,6348.0,3277.0,17140.0,0.13815374921235035,0.09215500945179585,77.0,86.27237109695633,0.9854281382283957,0.9847804178353355,-0.0006477203930602516,3.0,2.0,985.7016093300755,1.2003330180144902,1.2011225139875523,0.0007894959730621043,1436.622511249225,1.7494396056097856,1.750590265887405,0.001150660277619453,1217.1483731759724,22.4138468,114.2253669
欣明苑,4733.0,2539.0,30000.0,0.23959433762941051,0.08113247411789562,100.0,100.02629880965526,0.9744414485427138,0.973002000788496,-0.0014394477542178763,4.0,10.0,705.1668016412796,0.868395082367479,0.8696797758728105,0.0012846935053315578,1081.7583407595332,1.3321580386926024,1.3341288176791875,0.0019707789865850422,143.52921571148002,22.3241417,114.2589633
欣田邨,13203.0,4993.0,16550.0,0.08543512837991366,0.24933727183215937,61.0,59.436690486264155,0.9674646575383089,0.9732489812710607,0.005784323732751839,3.0,7.0,599.2196681086634,0.7432453435147043,0.7388280034892005,-0.004417340025503758,559.3118372045109,0.6937454504572808,0.689622303810543,-0.004123146646737741,940.1542682969275,22.4149405,113.9759149
欣盛苑,6661.0,3650.0,31970.0,0.1727968773457439,0.05359555622278937,91.0,110.0274177651623,0.9690809637287112,0.9698422022999089,0.0007612385711976997,2.0,4.0,804.1872479078307,0.9958143164594759,0.9950326921234323,-0.0007816243360436737,1788.156377043159,2.214250132615846,2.2125121461648236,-0.0017379864510225218,858.8961618541704,22.4867432,114.1397196
水泉澳邨,28927.0,11898.0,17850.0,0.13222940505410172,0.20589760431430842,156.0,106.91962112400137,0.9360108034699663,0.9450963318404325,0.0090855283704662,4.0,21.0,1436.7422761767054,1.841956016982412,1.8242486753224827,-0.017707341659929376,914.3440763302765,1.1722224653056987,1.1609534971526925,-0.011268968153006265,1395.7389252314451,22.3720693,114.1980029
水边围邨,5710.0,2504.0,17000.0,0.25446584938704025,0.1245183887915937,100.0,83.436030361137,0.9523323568037422,0.9653737411173725,0.013041384313630387,1.0,10.0,1412.740214068211,1.7801435021820013,1.7560952661915585,-0.024048235990442812,2218.158729241876,2.7950226158689637,2.7572642197718777,-0.03775839609708598,345.84513143252,22.4456643,114.0200951
汇景花园,12357.0,6478.0,55160.0,0.1474467912923849,0.1270534919478838,239.0,217.92714433679404,0.949003898917295,0.9576975375779435,0.00869363866064833,6.0,37.0,574.2264383415865,0.726099994737699,0.7195087164498664,-0.00659127828783268,1891.7827160915551,2.3921284853516784,2.370413591175291,-0.02171489417638739,407.4700246405479,22.3066873,114.2335968
汇玺,5276.0,3885.0,64670.0,0.03639120545868082,0.10670962850644428,300.0,204.3966935376,0.9226167660470985,0.9374543395536424,0.014837573506543906,1.0,62.0,996.383262875363,1.2959442744284562,1.2754326957617315,-0.020511578666724706,1123.0797780762794,1.4607318913850487,1.4376121340834842,-0.02311975730156446,665.9735780788835,22.3269326,114.1538161
沙田中心,2693.0,1666.0,29610.0,0.19197920534719642,0.08726327515781657,160.0,112.7060141140792,0.9392092991076345,0.9469361096790564,0.007726810571421964,5.0,20.0,1356.1602757698681,1.7327259562592348,1.718587256615878,-0.014138699643356789,1276.7597199214704,1.6312782096189433,1.6179673034382867,-0.013310906180656668,548.3056165443008,22.3825331,114.1901843
沙田坳邨,3063.0,1445.0,15950.0,0.1377734247469801,0.10675808031341821,218.0,147.72983474986762,0.9435272039230422,0.9521486306779133,0.008621426754871308,4.0,29.0,760.1102884794942,0.9667260704120516,0.9579726492133593,-0.008753421198692268,335.0364589627476,0.42610721671156965,0.4222489407657384,-0.0038582759458312688,127.79394764439613,22.3496528,114.1952474
沙田第一城,23778.0,13439.0,38520.0,0.19042812683993607,0.09205988729077298,155.0,113.23638088875983,0.9438195667887735,0.9510032341392975,0.007183667350524017,4.0,19.0,462.0460887268368,0.5874590080375934,0.5830214730804908,-0.00443753495710264,858.8680495099235,1.09199013845256,1.0837414873196378,-0.00824865113292228,839.8870891214608,22.3871423,114.2023207
沙角邨,14007.0,5915.0,15000.0,0.328335832083958,0.06132647961733419,160.0,115.4607361002203,0.9406603905885018,0.9482063090844205,0.007545918495918571,5.0,20.0,1190.2680424774233,1.518424359379385,1.5063405898997682,-0.012083769479616757,777.2332679679307,0.9915160996393266,0.9836255175965916,-0.007890582042735073,952.8510530701275,22.3785504,114.194619
沥源邨,7866.0,3262.0,16610.0,0.30078820239003307,0.09051614543605391,160.0,115.46291657393913,0.9404597357941866,0.9479977385831451,0.007538002788958415,5.0,20.0,1073.7570424939915,1.3700835899207189,1.3591893720322203,-0.010894217888498536,1256.78125720684,1.603617306778835,1.590866145843591,-0.012751160935243977,237.99728697362298,22.3850409,114.1915293
河畔花园,2624.0,1508.0,27100.0,0.125,0.1211890243902439,162.0,120.29751180178742,0.9428525789451616,0.9500876395388481,0.007235060593686308,5.0,20.0,1008.379887716697,1.2833987966748892,1.2736255213754504,-0.009773275299438833,720.864413212211,0.9174682396503958,0.9104815807039902,-0.0069866589464055995,687.6253793170075,22.3813236,114.1954286
油丽邨,21799.0,9883.0,17550.0,0.20757832928115968,0.09371989540804625,236.0,210.18921462172833,0.9457123261012255,0.9563122544457102,0.010599928344484736,4.0,36.0,617.9834487435614,0.7841498075313209,0.7754581571498342,-0.00869165038148667,2481.978357986736,3.149344623499481,3.114436749856754,-0.03490787364272707,995.3701318404547,22.3017714,114.235825
油塘邨,10026.0,4502.0,20140.0,0.24506283662477557,0.08408138839018552,207.0,193.82258117921774,0.9494263002606496,0.9599848230911507,0.010558522830501002,1.0,30.0,210.44618344974438,0.265987386351488,0.26306188813124076,-0.0029254982202472357,2632.690517356091,3.327513278239705,3.2909151736947195,-0.03659810454498569,1450.923544697662,22.2982298,114.238091
油翠苑,4499.0,2087.0,36330.0,0.2231607023783063,0.11469215381195821,215.0,198.46926081285704,0.9474403851633395,0.9573514402882696,0.009911055124929817,2.0,29.0,429.2334144685332,0.5436543611906935,0.5380261372011341,-0.005628223989559422,2484.0173277380577,3.1461829577507125,3.113611854376184,-0.0325711033745284,1257.4305228349338,22.3002486,114.2380883
泓景台,6515.0,3887.0,60050.0,0.051419800460475826,0.15349194167306215,211.0,210.15217072327872,0.953296773746046,0.9625382208575319,0.009241447111485872,0.0,31.0,479.0413517228763,0.6030122391042403,0.5972226448891702,-0.005789594215070082,987.903730550974,1.2435628749720038,1.2316232758061416,-0.01193959916586218,167.419787777726,22.3344926,114.1476188
泓都,2474.0,1485.0,60070.0,0.16693613581244948,0.11924009700889249,98.0,77.35119471878551,0.9323213398222645,0.9567230610595644,0.024401721237299962,2.0,31.0,191.71396251956924,0.2467569336848393,0.240463269243972,-0.006293664440867319,472.18885150637624,0.6077589320391098,0.5922577231284843,-0.015501208910625452,1510.8905277718163,22.2833336,114.1262996
泽丰花园,5893.0,3282.0,32060.0,0.16375360597318853,0.09214322077040557,71.0,77.32228825286829,0.9768275838367376,0.9826453794917428,0.005817795655005207,4.0,9.0,933.1571025481811,1.1463522750448596,1.1395652454367715,-0.00678702960808808,507.8570662926771,0.6238854119552275,0.6201916706375086,-0.003693741317718935,757.8891731557459,22.4034278,113.9751468
泽安邨,3913.0,1634.0,13120.0,0.30181446460516226,0.08356759519550218,292.0,181.52582706274126,0.9116773228981302,0.927819615591199,0.01614229269306865,0.0,57.0,312.7975537950835,0.4117214009018871,0.40455823335328583,-0.007163167548601246,757.2780513490551,0.9967711588241479,0.9794292407148868,-0.017341918109261112,898.2428594096491,22.3403746,114.1642503
洪福邨,11771.0,4684.0,15170.0,0.12275932376178744,0.21119700959986407,86.0,92.12860959109051,0.9695333306843775,0.979830242216466,0.010296911532088301,2.0,8.0,1473.383195137619,1.8236194447457503,1.8044552596841967,-0.019164185061553596,2314.2831656106873,2.8644087942520633,2.8343070861445137,-0.03010170810754964,1436.0534108134234,22.4375597,113.997729
浩景台,4303.0,1979.0,40040.0,0.1094585173135022,0.12897978154775738,224.0,269.675801724383,0.9653588663366368,0.9752706627901075,0.009911796453470815,0.0,36.0,185.1046467078581,0.23009637534314709,0.22775787740191095,-0.0023384979412361395,207.1620927133515,0.25751512719761227,0.2548979690877085,-0.002617158109903761,822.0117954970366,22.3495509,114.1300788
浪澄湾,4472.0,2681.0,92300.0,0.07133273703041144,0.20907871198568873,297.0,183.02268581842435,0.906335940899129,0.924496084552913,0.018160143653784162,1.0,69.0,1025.0278162333607,1.357149511537389,1.3304906316340732,-0.026658879903315835,1692.0262057901582,2.2402636321957003,2.196257486509646,-0.04400614568605432,1232.7130907841754,22.3197066,114.1557824
浪翠园,4800.0,2862.0,45180.0,0.14083333333333334,0.10041666666666667,45.0,90.76690295875953,0.9984233286730012,0.9936931499106384,-0.004730178762363027,0.0,0.0,667.9397666363676,0.8027934613957259,0.8066149193397595,0.003821457944033546,5060.895023001498,6.082664390137484,6.111619093024785,0.028954702887300954,2053.098111203696,22.3661226,114.0568942
海丽邨,16071.0,7013.0,26040.0,0.17572024142866033,0.08039325493124261,210.0,211.7823375499028,0.9544150240769621,0.9632368724544587,0.008821848377496508,0.0,29.0,440.41550933104554,0.5537408756828598,0.5486694148767044,-0.005071460806155392,1235.1726814618555,1.5530007180971457,1.5387774909170169,-0.014223227180128806,290.995177878375,22.332935,114.1458708
海之恋,6161.0,3655.0,70000.0,0.06622301574419737,0.16296055835091705,176.0,213.60275278717444,0.9680335868778313,0.9772349837529101,0.009201396875078934,0.0,28.0,753.7240150480012,0.9343361948574085,0.9255387221036008,-0.008797472753807711,1018.2781153803666,1.2622844444865853,1.250399094150114,-0.011885350336471312,935.6301903728685,22.368416,114.1097157
海堤湾畔,3618.0,1936.0,55290.0,0.14759535655058043,0.15008291873963517,73.0,124.56992189653897,0.9969911042545823,0.9977792146001597,0.0007881103455773861,1.0,5.0,793.3425093709201,0.9548841581258558,0.9541299290611137,-0.0007542290647420957,1175.8783455812923,1.415312542585372,1.4141946375010455,-0.0011179050843266314,858.4824192268802,22.2923817,113.9424705
海富苑,9540.0,4438.0,21990.0,0.2291404612159329,0.0950733752620545,363.0,186.06719858699688,0.8836992266857018,0.905904357220713,0.022205130535011275,1.0,80.0,743.0591670753024,1.009020912957635,0.9842882346056733,-0.0247326783519618,751.4850674386726,1.020462679715727,0.9954495457920604,-0.025013133923666664,633.1502541750151,22.3158499,114.1648311
海怡半岛,29180.0,15391.0,64840.0,0.16528444139821796,0.12409184372858122,74.0,55.75281099774886,0.9565292214513378,0.9631285695868181,0.006599348135480385,1.0,5.0,357.1837257335964,0.44809971432965917,0.4450293391921638,-0.0030703751374953625,1717.0881801551968,2.154148320800738,2.1393881162410047,-0.01476020455973348,1416.5581015855532,22.242841,114.1488018
海日湾,3232.0,1716.0,59840.0,0.07642326732673267,0.19925742574257427,58.0,73.80303757729928,0.9947161928373015,0.9932145687116823,-0.0015016241256192693,3.0,2.0,2864.363029112856,3.4554937978149822,3.4607180998099247,0.005224301994942504,1813.3773049071299,2.1876116841746005,2.190919096878689,0.0033074127040886303,2220.5984366575585,22.4294064,114.2071278
海柏花园,2963.0,1547.0,41920.0,0.13567330408369896,0.16064799190010126,58.0,71.96175661385124,0.996163905773172,0.9952413758680634,-0.0009225299051086468,2.0,2.0,631.3972347779054,0.7605943934953316,0.7612994195228574,0.0007050260275257569,2454.083134853271,2.9562401777027274,2.9589804375399313,0.00274025983720394,370.85450124952973,22.4250686,114.2317646
海欣花园,3372.0,1908.0,50000.0,0.08748517200474495,0.1417556346381969,173.0,240.60019005500067,0.9768001540360528,0.983423401569644,0.00662324753359128,0.0,23.0,249.70190781074524,0.30675905213036525,0.3046930639383145,-0.0020659881920507273,2172.1972608802553,2.6685465827231,2.650574217469148,-0.017972365253952294,245.014174054274,22.3525049,114.1094377
海滨南岸,6704.0,4182.0,63180.0,0.07353818615751789,0.1698985680190931,351.0,179.563629266188,0.8882164788119714,0.9128660900335988,0.024649611221627513,1.0,80.0,717.2792507520572,0.9690600449720768,0.9428930598909515,-0.02616698508112525,1357.9501253459475,1.8346204886839286,1.785081260226416,-0.049539228457512685,603.6086794589276,22.3026572,114.1867485
海滨花园,16474.0,8955.0,42630.0,0.15733883695520215,0.1162437780745417,184.0,231.1305035470186,0.9701003785951237,0.9808620005686589,0.010761621973535305,0.0,29.0,1308.784370863044,1.6189471519535674,1.6011847172437355,-0.017762434709831965,1026.589399251797,1.2698760935298008,1.2559435255805127,-0.0139325679492881,1361.8985343087704,22.3622207,114.1136759
海盈邨,3444.0,1373.0,17540.0,0.14343786295005806,0.22938443670150988,243.0,199.06886912352917,0.9417356190433483,0.9534985239618187,0.011762904918470334,1.0,45.0,718.8002518823391,0.9159261737758514,0.904626782928661,-0.011299390847190338,1488.2423722535652,1.8963823928826815,1.8729875315211197,-0.02339486136156177,791.596783011442,22.3286099,114.1484165
海翠花园,4262.0,2319.0,47210.0,0.11661191928671985,0.1332707648991084,56.0,64.67370436436653,0.9768075831797812,0.9898092117550704,0.013001628575289283,2.0,8.0,1212.041874538315,1.4889833724584085,1.4694248469026008,-0.019558525555807726,4008.1405457379387,4.92396735826762,4.859288636400072,-0.06467872186754864,374.0668838918537,22.3724899,113.9667916
海达邨,3415.0,1226.0,18420.0,0.12093704245973645,0.24626647144948755,261.0,201.67855070062646,0.9346365662739791,0.9477559086937625,0.013119342419783265,1.0,52.0,829.8508634236979,1.0654633812139154,1.050714669224189,-0.01474871198972627,1214.3390785710635,1.5591160744914734,1.5375339588161057,-0.02158211567536772,828.6980305764921,22.3293456,114.150976
海逸豪园,12664.0,6330.0,60000.0,0.12650031585596969,0.15034744156664562,364.0,209.79471797962992,0.8991515482049492,0.9215226109639806,0.022371062759031266,2.0,89.0,628.6591629471694,0.8390031658652611,0.8186353612609186,-0.02036780460434251,1850.7521225222995,2.469998023648551,2.410035869552383,-0.0599621540961679,239.64424409908753,22.3081771,114.1928464
海韵花园,3201.0,1671.0,51170.0,0.1768197438300531,0.09403311465167136,44.0,88.27890274565219,0.9983788927038675,0.9935154013900028,-0.004863491313864748,0.0,0.0,175.18871540206075,0.210567811498023,0.21159859040770806,0.0010307789096850595,4533.332452060804,5.448832083919607,5.475505397160424,0.02667331324081701,2261.8364306323006,22.3682326,114.0616319
淘大花园,10791.0,6355.0,39040.0,0.1485497173570568,0.10045408210545825,256.0,165.57060865818477,0.9290343782430218,0.940922908416438,0.011888530173416208,9.0,49.0,992.2619137708168,1.2816687136775757,1.2654748713993351,-0.01619384227824061,1140.655651432338,1.4733435207289505,1.4547278735326545,-0.018615647196295937,900.6387083743591,22.3246268,114.2164585
清水湾半岛,5290.0,3048.0,52250.0,0.11795841209829867,0.13213610586011343,48.0,39.731657065595996,0.9685399650682008,0.9656249697837379,-0.002914995284462877,0.0,4.0,702.2011768022222,0.8700120207257851,0.8726383829442452,0.002626362218460132,1616.6852898047193,2.0030379929950066,2.009084694858452,0.0060467018634455805,827.5158676725617,22.2921291,114.2807959
清河邨,18387.0,8456.0,17000.0,0.15494642954261162,0.09033556316963072,71.0,81.87051416621492,0.9567894801075785,0.9650479683733612,0.00825848826578245,1.0,6.0,1364.738821306576,1.7116477758344026,1.6970001898748077,-0.014647585959594922,423.926102320069,0.5316857400301735,0.5271357895727633,-0.004549950457410246,695.4659453752903,22.4937141,114.126868
渔光村,2679.0,1239.0,16840.0,0.2721164613661814,0.0675625233296006,100.0,94.27001627554183,0.9644314944413873,0.9713820100685251,0.006950515627137852,1.0,8.0,1038.464448440637,1.2921159722708524,1.2828705135694818,-0.009245458701370612,1204.3981706285053,1.4985800578726771,1.4878572896900273,-0.010722768182649833,550.939144650859,22.2514354,114.1574503
渔安苑,5175.0,2774.0,29500.0,0.19111111111111112,0.06956521739130435,78.0,69.30586241447068,0.9620654012160833,0.9670179380721579,0.004952536856074691,1.0,5.0,496.84286689059326,0.6197202804664635,0.6165464122178707,-0.0031738682485928926,880.3520137417223,1.0980775476955236,1.0924537952172277,-0.005623752478295829,704.9247133894947,22.242639,114.1569541
渔晖苑,3025.0,1577.0,25170.0,0.23735537190082645,0.10049586776859504,84.0,76.92628403627826,0.9637145203499096,0.9689742050295836,0.005259684679674305,1.0,6.0,804.2333734689519,1.0014169422417096,0.9959811552808853,-0.0054357869608243625,1113.6853993036298,1.3867410430623395,1.3792136800210832,-0.00752736304125623,504.7624153764866,22.2493804,114.156677
渔湾邨,7998.0,3888.0,21890.0,0.17829457364341086,0.1086521630407602,78.0,66.15615601674612,0.9474718841762599,0.9548010577657369,0.0073291735894769556,4.0,10.0,211.22944367759914,0.26752807829595127,0.265474498956106,-0.0020535793398452906,660.5550314414118,0.8366116725657192,0.830189735634098,-0.006421936931621186,656.6306108826288,22.2660414,114.2415014
